Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita,Aksesoris Sepatu Wanita,0:45,1:45,11:00,16:00,tkp-ext-aksesoris-sepatu-wanita,45 0 * * *,tkp-tfm-aksesoris-sepatu-wanita,45 1 * * *,tkp-ext-aksesoris-sepatu-wanita-item,0 11 * * *,tkp-tfm-aksesoris-sepatu-wanita-item,0 16 * * *
https://www.tokopedia.com/p/handphone-tablet/aksesoris-tablet,Aksesoris Tablet,0:45,1:45,11:30,16:30,tkp-ext-aksesoris-tablet,45 0 * * *,tkp-tfm-aksesoris-tablet,45 1 * * *,tkp-ext-aksesoris-tablet-item,30 11 * * *,tkp-tfm-aksesoris-tablet-item,30 16 * * *
https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita,Aksesoris Wanita,1:00,2:00,12:00,17:00,tkp-ext-aksesoris-wanita,0 1 * * *,tkp-tfm-aksesoris-wanita,0 2 * * *,tkp-ext-aksesoris-wanita-item,0 12 * * *,tkp-tfm-aksesoris-wanita-item,0 17 * * *
https://www.tokopedia.com/p/pertukangan/alat-angkut-barang,Alat Angkut Barang,1:00,2:00,12:30,17:30,tkp-ext-alat-angkut-barang,0 1 * * *,tkp-tfm-alat-angkut-barang,0 2 * * *,tkp-ext-alat-angkut-barang-item,30 12 * * *,tkp-tfm-alat-angkut-barang-item,30 17 * * *
https://www.tokopedia.com/p/otomotif/alat-berat,Alat Berat,1:00,2:00,13:00,18:00,tkp-ext-alat-berat,0 1 * * *,tkp-tfm-alat-berat,0 2 * * *,tkp-ext-alat-berat-item,0 13 * * *,tkp-tfm-alat-berat-item,0 18 * * *
https://www.tokopedia.com/p/pertukangan/alat-keselamatan,Alat Keselamatan,1:00,2:00,13:30,18:30,tkp-ext-alat-keselamatan,0 1 * * *,tkp-tfm-alat-keselamatan,0 2 * * *,tkp-ext-alat-keselamatan-item,30 13 * * *,tkp-tfm-alat-keselamatan-item,30 18 * * *
https://www.tokopedia.com/p/dapur/alat-masak-khusus,Alat Masak Khusus,1:00,2:00,14:00,19:00,tkp-ext-alat-masak-khusus,0 1 * * *,tkp-tfm-alat-masak-khusus,0 2 * * *,tkp-ext-alat-masak-khusus-item,0 14 * * *,tkp-tfm-alat-masak-khusus-item,0 19 * * *
https://www.tokopedia.com/p/film-musik/alat-musik-digital,Alat Musik Digital,1:15,2:15,14:30,19:30,tkp-ext-alat-musik-digital,15 1 * * *,tkp-tfm-alat-musik-digital,15 2 * * *,tkp-ext-alat-musik-digital-item,30 14 * * *,tkp-tfm-alat-musik-digital-item,30 19 * * *
https://www.tokopedia.com/p/film-musik/alat-musik-gesek,Alat Musik Gesek,1:15,2:15,15:00,20:00,tkp-ext-alat-musik-gesek,15 1 * * *,tkp-tfm-alat-musik-gesek,15 2 * * *,tkp-ext-alat-musik-gesek-item,0 15 * * *,tkp-tfm-alat-musik-gesek-item,0 20 * * *
https://www.tokopedia.com/p/film-musik/alat-musik-tiup,Alat Musik Tiup,1:15,2:15,15:30,20:30,tkp-ext-alat-musik-tiup,15 1 * * *,tkp-tfm-alat-musik-tiup,15 2 * * *,tkp-ext-alat-musik-tiup-item,30 15 * * *,tkp-tfm-alat-musik-tiup-item,30 20 * * *
https://www.tokopedia.com/p/film-musik/alat-musik-tradisional,Alat Musik Tradisional,1:15,2:15,16:00,21:00,tkp-ext-alat-musik-tradisional,15 1 * * *,tkp-tfm-alat-musik-tradisional,15 2 * * *,tkp-ext-alat-musik-tradisional-item,0 16 * * *,tkp-tfm-alat-musik-tradisional-item,0 21 * * *
https://www.tokopedia.com/p/olahraga/alat-pancing,Alat Pancing,1:15,2:15,16:30,21:30,tkp-ext-alat-pancing,15 1 * * *,tkp-tfm-alat-pancing,15 2 * * *,tkp-ext-alat-pancing-item,30 16 * * *,tkp-tfm-alat-pancing-item,30 21 * * *
https://www.tokopedia.com/p/elektronik/alat-pendingin-ruangan,Alat Pendingin Ruangan,1:30,2:30,17:00,22:00,tkp-ext-alat-pendingin-ruangan,30 1 * * *,tkp-tfm-alat-pendingin-ruangan,30 2 * * *,tkp-ext-alat-pendingin-ruangan-item,0 17 * * *,tkp-tfm-alat-pendingin-ruangan-item,0 22 * * *
https://www.tokopedia.com/p/pertukangan/alat-perkebunan,Alat Perkebunan,1:30,2:30,17:30,22:30,tkp-ext-alat-perkebunan,30 1 * * *,tkp-tfm-alat-perkebunan,30 2 * * *,tkp-ext-alat-perkebunan-item,30 17 * * *,tkp-tfm-alat-perkebunan-item,30 22 * * *
https://www.tokopedia.com/p/office-stationery/alat-tulis,Alat Tulis,1:30,2:30,18:00,23:00,tkp-ext-alat-tulis,30 1 * * *,tkp-tfm-alat-tulis,30 2 * * *,tkp-ext-alat-tulis-item,0 18 * * *,tkp-tfm-alat-tulis-item,0 23 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/alat-ukir,Alat Ukir,1:30,2:30,18:30,23:30,tkp-ext-alat-ukir,30 1 * * *,tkp-tfm-alat-ukir,30 2 * * *,tkp-ext-alat-ukir-item,30 18 * * *,tkp-tfm-alat-ukir-item,30 23 * * *
https://www.tokopedia.com/p/pertukangan/alat-ukur-industri,Alat Ukur Industri,1:30,2:30,19:00,0:00,tkp-ext-alat-ukur-industri,30 1 * * *,tkp-tfm-alat-ukur-industri,30 2 * * *,tkp-ext-alat-ukur-industri-item,0 19 * * *,tkp-tfm-alat-ukur-industri-item,0 0 * * *
https://www.tokopedia.com/p/buku/arsitektur-desain,Arsitektur & Desain,1:45,2:45,19:30,0:30,tkp-ext-arsitektur-desain,45 1 * * *,tkp-tfm-arsitektur-desain,45 2 * * *,tkp-ext-arsitektur-desain-item,30 19 * * *,tkp-tfm-arsitektur-desain-item,30 0 * * *
https://www.tokopedia.com/p/fashion-muslim/atasan-muslim-wanita,Atasan Muslim Wanita,1:45,2:45,20:00,1:00,tkp-ext-atasan-muslim-wanita,45 1 * * *,tkp-tfm-atasan-muslim-wanita,45 2 * * *,tkp-ext-atasan-muslim-wanita-item,0 20 * * *,tkp-tfm-atasan-muslim-wanita-item,0 1 * * *
https://www.tokopedia.com/p/fashion-pria/atasan-pria,Atasan Pria,1:45,2:45,20:30,1:30,tkp-ext-atasan-pria,45 1 * * *,tkp-tfm-atasan-pria,45 2 * * *,tkp-ext-atasan-pria-item,30 20 * * *,tkp-tfm-atasan-pria-item,30 1 * * *
https://www.tokopedia.com/p/fashion-wanita/atasan-wanita,Atasan Wanita,1:45,2:45,21:00,2:00,tkp-ext-atasan-wanita,45 1 * * *,tkp-tfm-atasan-wanita,45 2 * * *,tkp-ext-atasan-wanita-item,0 21 * * *,tkp-tfm-atasan-wanita-item,0 2 * * *
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/audio,Audio,1:45,2:45,21:30,2:30,tkp-ext-audio,45 1 * * *,tkp-tfm-audio,45 2 * * *,tkp-ext-audio-item,30 21 * * *,tkp-tfm-audio-item,30 2 * * *
https://www.tokopedia.com/p/otomotif/audio-video-mobil,Audio & Video Mobil,2:00,3:00,22:00,3:00,tkp-ext-audio-video-mobil,0 2 * * *,tkp-tfm-audio-video-mobil,0 3 * * *,tkp-ext-audio-video-mobil-item,0 22 * * *,tkp-tfm-audio-video-mobil-item,0 3 * * *
https://www.tokopedia.com/p/olahraga/badminton,Badminton,2:00,3:00,22:30,3:30,tkp-ext-badminton,0 2 * * *,tkp-tfm-badminton,0 3 * * *,tkp-ext-badminton-item,30 22 * * *,tkp-tfm-badminton-item,30 3 * * *
https://www.tokopedia.com/p/makanan-minuman/bahan-kue,Bahan Kue,2:00,3:00,23:00,4:00,tkp-ext-bahan-kue,0 2 * * *,tkp-tfm-bahan-kue,0 3 * * *,tkp-ext-bahan-kue-item,0 23 * * *,tkp-tfm-bahan-kue-item,0 4 * * *
https://www.tokopedia.com/p/fashion-muslim/baju-renang-muslim,Baju Renang Muslim,2:00,3:00,23:30,4:30,tkp-ext-baju-renang-muslim,0 2 * * *,tkp-tfm-baju-renang-muslim,0 3 * * *,tkp-ext-baju-renang-muslim-item,30 23 * * *,tkp-tfm-baju-renang-muslim-item,30 4 * * *
https://www.tokopedia.com/p/fashion-anak-bayi/baju-sepatu-bayi,Baju & Sepatu Bayi,2:00,3:00,0:00,5:00,tkp-ext-baju-sepatu-bayi,0 2 * * *,tkp-tfm-baju-sepatu-bayi,0 3 * * *,tkp-ext-baju-sepatu-bayi-item,0 0 * * *,tkp-tfm-baju-sepatu-bayi-item,0 5 * * *
https://www.tokopedia.com/p/fashion-pria/baju-tidur-pria,Baju Tidur Pria,2:15,3:15,0:30,5:30,tkp-ext-baju-tidur-pria,15 2 * * *,tkp-tfm-baju-tidur-pria,15 3 * * *,tkp-ext-baju-tidur-pria-item,30 0 * * *,tkp-tfm-baju-tidur-pria-item,30 5 * * *
https://www.tokopedia.com/p/fashion-wanita/baju-tidur-wanita,Baju Tidur Wanita,2:15,3:15,1:00,6:00,tkp-ext-baju-tidur-wanita,15 2 * * *,tkp-tfm-baju-tidur-wanita,15 3 * * *,tkp-ext-baju-tidur-wanita-item,0 1 * * *,tkp-tfm-baju-tidur-wanita-item,0 6 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/balon,Balon,2:15,3:15,1:30,6:30,tkp-ext-balon,15 2 * * *,tkp-tfm-balon,15 3 * * *,tkp-ext-balon-item,30 1 * * *,tkp-tfm-balon-item,30 6 * * *
https://www.tokopedia.com/p/otomotif/ban-mobil,Ban Mobil,2:15,3:15,2:00,7:00,tkp-ext-ban-mobil,15 2 * * *,tkp-tfm-ban-mobil,15 3 * * *,tkp-ext-ban-mobil-item,0 2 * * *,tkp-tfm-ban-mobil-item,0 7 * * *
https://www.tokopedia.com/p/otomotif/ban-motor,Ban Motor,2:15,3:15,2:30,7:30,tkp-ext-ban-motor,15 2 * * *,tkp-tfm-ban-motor,15 3 * * *,tkp-ext-ban-motor-item,30 2 * * *,tkp-tfm-ban-motor-item,30 7 * * *
https://www.tokopedia.com/p/olahraga/baseball,Baseball,2:30,3:30,3:00,8:00,tkp-ext-baseball,30 2 * * *,tkp-tfm-baseball,30 3 * * *,tkp-ext-baseball-item,0 3 * * *,tkp-tfm-baseball-item,0 8 * * *
https://www.tokopedia.com/p/olahraga/basket,Basket,2:30,3:30,3:30,8:30,tkp-ext-basket,30 2 * * *,tkp-tfm-basket,30 3 * * *,tkp-ext-basket-item,30 3 * * *,tkp-tfm-basket-item,30 8 * * *
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/baterai-charger-kamera,Baterai & Charger Kamera,2:30,3:30,4:00,9:00,tkp-ext-baterai-charger-kamera,30 2 * * *,tkp-tfm-baterai-charger-kamera,30 3 * * *,tkp-ext-baterai-charger-kamera-item,0 4 * * *,tkp-tfm-baterai-charger-kamera-item,0 9 * * *
https://www.tokopedia.com/p/fashion-pria/batik-pria,Batik Pria,2:30,3:30,4:30,9:30,tkp-ext-batik-pria,30 2 * * *,tkp-tfm-batik-pria,30 3 * * *,tkp-ext-batik-pria-item,30 4 * * *,tkp-tfm-batik-pria-item,30 9 * * *
https://www.tokopedia.com/p/fashion-wanita/batik-wanita,Batik Wanita,2:30,3:30,5:00,10:00,tkp-ext-batik-wanita,30 2 * * *,tkp-tfm-batik-wanita,30 3 * * *,tkp-ext-batik-wanita-item,0 5 * * *,tkp-tfm-batik-wanita-item,0 10 * * *
https://www.tokopedia.com/p/pertukangan/baut-mur-pengencang,Baut & Mur Pengencang,2:45,3:45,5:30,10:30,tkp-ext-baut-mur-pengencang,45 2 * * *,tkp-tfm-baut-mur-pengencang,45 3 * * *,tkp-ext-baut-mur-pengencang-item,30 5 * * *,tkp-tfm-baut-mur-pengencang-item,30 10 * * *
https://www.tokopedia.com/p/fashion-muslim/bawahan-muslim-wanita,Bawahan Muslim Wanita,2:45,3:45,6:00,11:00,tkp-ext-bawahan-muslim-wanita,45 2 * * *,tkp-tfm-bawahan-muslim-wanita,45 3 * * *,tkp-ext-bawahan-muslim-wanita-item,0 6 * * *,tkp-tfm-bawahan-muslim-wanita-item,0 11 * * *
https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita,Bawahan Wanita,2:45,3:45,6:30,11:30,tkp-ext-bawahan-wanita,45 2 * * *,tkp-tfm-bawahan-wanita,45 3 * * *,tkp-ext-bawahan-wanita-item,30 6 * * *,tkp-tfm-bawahan-wanita-item,30 11 * * *
https://www.tokopedia.com/p/fashion-wanita/beachwear-wanita,Beachwear Wanita,2:45,3:45,7:00,12:00,tkp-ext-beachwear-wanita,45 2 * * *,tkp-tfm-beachwear-wanita,45 3 * * *,tkp-ext-beachwear-wanita-item,0 7 * * *,tkp-tfm-beachwear-wanita-item,0 12 * * *
https://www.tokopedia.com/p/dapur/bekal,Bekal,2:45,3:45,7:30,12:30,tkp-ext-bekal,45 2 * * *,tkp-tfm-bekal,45 3 * * *,tkp-ext-bekal-item,30 7 * * *,tkp-tfm-bekal-item,30 12 * * *
https://www.tokopedia.com/p/olahraga/beladiri,Beladiri,3:00,4:00,8:00,13:00,tkp-ext-beladiri,0 3 * * *,tkp-tfm-beladiri,0 4 * * *,tkp-ext-beladiri-item,0 8 * * *,tkp-tfm-beladiri-item,0 13 * * *
https://www.tokopedia.com/p/makanan-minuman/beras,Beras,3:00,4:00,8:30,13:30,tkp-ext-beras,0 3 * * *,tkp-tfm-beras,0 4 * * *,tkp-ext-beras-item,30 8 * * *,tkp-tfm-beras-item,30 13 * * *
https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria,Blazer & Jas Pria,3:00,4:00,9:00,14:00,tkp-ext-blazer-jas-pria,0 3 * * *,tkp-tfm-blazer-jas-pria,0 4 * * *,tkp-ext-blazer-jas-pria-item,0 9 * * *,tkp-tfm-blazer-jas-pria-item,0 14 * * *
https://www.tokopedia.com/p/mainan-hobi/board-game,Board Game,3:00,4:00,9:30,14:30,tkp-ext-board-game,0 3 * * *,tkp-tfm-board-game,0 4 * * *,tkp-ext-board-game-item,30 9 * * *,tkp-tfm-board-game-item,30 14 * * *
https://www.tokopedia.com/p/mainan-hobi-craft/boneka,Boneka,3:00,4:00,10:00,15:00,tkp-ext-boneka,0 3 * * *,tkp-tfm-boneka,0 4 * * *,tkp-ext-boneka-item,0 10 * * *,tkp-tfm-boneka-item,0 15 * * *
https://www.tokopedia.com/p/properti/booking-fee-properti,Booking Fee Properti,3:15,4:15,10:30,15:30,tkp-ext-booking-fee-properti,15 3 * * *,tkp-tfm-booking-fee-properti,15 4 * * *,tkp-ext-booking-fee-properti-item,30 10 * * *,tkp-tfm-booking-fee-properti-item,30 15 * * *
https://www.tokopedia.com/p/olahraga/boxing,Boxing,3:15,4:15,11:00,16:00,tkp-ext-boxing,15 3 * * *,tkp-tfm-boxing,15 4 * * *,tkp-ext-boxing-item,0 11 * * *,tkp-tfm-boxing-item,0 16 * * *
https://www.tokopedia.com/p/fashion-wanita/bridal,Bridal,3:15,4:15,11:30,16:30,tkp-ext-bridal,15 3 * * *,tkp-tfm-bridal,15 4 * * *,tkp-ext-bridal-item,30 11 * * *,tkp-tfm-bridal-item,30 16 * * *
https://www.tokopedia.com/p/wedding/bridal-sanggar,Bridal & Sanggar,3:15,4:15,12:00,17:00,tkp-ext-bridal-sanggar,15 3 * * *,tkp-tfm-bridal-sanggar,15 4 * * *,tkp-ext-bridal-sanggar-item,0 12 * * *,tkp-tfm-bridal-sanggar-item,0 17 * * *
https://www.tokopedia.com/p/kecantikan/brush-applicator,Brush Applicator,3:15,4:15,12:30,17:30,tkp-ext-brush-applicator,15 3 * * *,tkp-tfm-brush-applicator,15 4 * * *,tkp-ext-brush-applicator-item,30 12 * * *,tkp-tfm-brush-applicator-item,30 17 * * *
https://www.tokopedia.com/p/makanan-minuman/buah,Buah,3:30,4:30,13:00,18:00,tkp-ext-buah,30 3 * * *,tkp-tfm-buah,30 4 * * *,tkp-ext-buah-item,0 13 * * *,tkp-tfm-buah-item,0 18 * * *
https://www.tokopedia.com/p/buku/buku-hukum,Buku Hukum,3:30,4:30,13:30,18:30,tkp-ext-buku-hukum,30 3 * * *,tkp-tfm-buku-hukum,30 4 * * *,tkp-ext-buku-hukum-item,30 13 * * *,tkp-tfm-buku-hukum-item,30 18 * * *
https://www.tokopedia.com/p/buku/buku-import,Buku Import,3:30,4:30,14:00,19:00,tkp-ext-buku-import,30 3 * * *,tkp-tfm-buku-import,30 4 * * *,tkp-ext-buku-import-item,0 14 * * *,tkp-tfm-buku-import-item,0 19 * * *
https://www.tokopedia.com/p/buku/buku-masakan,Buku Masakan,3:30,4:30,14:30,19:30,tkp-ext-buku-masakan,30 3 * * *,tkp-tfm-buku-masakan,30 4 * * *,tkp-ext-buku-masakan-item,30 14 * * *,tkp-tfm-buku-masakan-item,30 19 * * *
https://www.tokopedia.com/p/buku/buku-persiapan-ujian,Buku Persiapan Ujian,3:30,4:30,15:00,20:00,tkp-ext-buku-persiapan-ujian,30 3 * * *,tkp-tfm-buku-persiapan-ujian,30 4 * * *,tkp-ext-buku-persiapan-ujian-item,0 15 * * *,tkp-tfm-buku-persiapan-ujian-item,0 20 * * *
https://www.tokopedia.com/p/buku/buku-remaja-dan-anak,Buku Remaja dan Anak,3:45,4:45,15:30,20:30,tkp-ext-buku-remaja-dan-anak,45 3 * * *,tkp-tfm-buku-remaja-dan-anak,45 4 * * *,tkp-ext-buku-remaja-dan-anak-item,30 15 * * *,tkp-tfm-buku-remaja-dan-anak-item,30 20 * * *
https://www.tokopedia.com/p/office-stationery/buku-tulis,Buku Tulis,3:45,4:45,16:00,21:00,tkp-ext-buku-tulis,45 3 * * *,tkp-tfm-buku-tulis,45 4 * * *,tkp-ext-buku-tulis-item,0 16 * * *,tkp-tfm-buku-tulis-item,0 21 * * *
https://www.tokopedia.com/p/makanan-minuman/bumbu-bahan-masakan,Bumbu & Bahan Masakan,3:45,4:45,16:30,21:30,tkp-ext-bumbu-bahan-masakan,45 3 * * *,tkp-tfm-bumbu-bahan-masakan,45 4 * * *,tkp-ext-bumbu-bahan-masakan-item,30 16 * * *,tkp-tfm-bumbu-bahan-masakan-item,30 21 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/bunga,Bunga,3:45,4:45,17:00,22:00,tkp-ext-bunga,45 3 * * *,tkp-tfm-bunga,45 4 * * *,tkp-ext-bunga-item,0 17 * * *,tkp-tfm-bunga-item,0 22 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/bungkus-kemasan,Bungkus Kemasan,3:45,4:45,17:30,22:30,tkp-ext-bungkus-kemasan,45 3 * * *,tkp-tfm-bungkus-kemasan,45 4 * * *,tkp-ext-bungkus-kemasan-item,30 17 * * *,tkp-tfm-bungkus-kemasan-item,30 22 * * *
https://www.tokopedia.com/p/pertukangan/cat-perlengkapan,Cat & Perlengkapan,4:00,5:00,18:00,23:00,tkp-ext-cat-perlengkapan,0 4 * * *,tkp-tfm-cat-perlengkapan,0 5 * * *,tkp-ext-cat-perlengkapan-item,0 18 * * *,tkp-tfm-cat-perlengkapan-item,0 23 * * *
https://www.tokopedia.com/p/gaming/cd-game,CD Game,4:00,5:00,18:30,23:30,tkp-ext-cd-game,0 4 * * *,tkp-tfm-cd-game,0 5 * * *,tkp-ext-cd-game-item,30 18 * * *,tkp-tfm-cd-game-item,30 23 * * *
https://www.tokopedia.com/p/fashion-pria/celana-pria,Celana Pria,4:00,5:00,19:00,0:00,tkp-ext-celana-pria,0 4 * * *,tkp-tfm-celana-pria,0 5 * * *,tkp-ext-celana-pria-item,0 19 * * *,tkp-tfm-celana-pria-item,0 0 * * *
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/cleaning-tools-kamera,Cleaning Tools Kamera,4:00,5:00,19:30,0:30,tkp-ext-cleaning-tools-kamera,0 4 * * *,tkp-tfm-cleaning-tools-kamera,0 5 * * *,tkp-ext-cleaning-tools-kamera-item,30 19 * * *,tkp-tfm-cleaning-tools-kamera-item,30 0 * * *
https://www.tokopedia.com/p/makanan-minuman/daging,Daging,4:00,5:00,20:00,1:00,tkp-ext-daging,0 4 * * *,tkp-tfm-daging,0 5 * * *,tkp-ext-daging-item,0 20 * * *,tkp-tfm-daging-item,0 1 * * *
https://www.tokopedia.com/p/wedding/decoration,Decoration,4:15,5:15,20:30,1:30,tkp-ext-decoration,15 4 * * *,tkp-tfm-decoration,15 5 * * *,tkp-ext-decoration-item,30 20 * * *,tkp-tfm-decoration-item,30 1 * * *
https://www.tokopedia.com/p/rumah-tangga/dekorasi,Dekorasi,4:15,5:15,21:00,2:00,tkp-ext-dekorasi,15 4 * * *,tkp-tfm-dekorasi,15 5 * * *,tkp-ext-dekorasi-item,0 21 * * *,tkp-tfm-dekorasi-item,0 2 * * *
