Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/properti/sewa-properti,Kebersihan,7:15,8:15,5:00,10:00,tkp-ext-sewa-properti,15 7 * * *,tkp-tfm-sewa-properti,15 8 * * *,tkp-ext-sewa-properti-item,0 5 * * *,tkp-tfm-sewa-properti-item,0 10 * * *
https://www.tokopedia.com/p/rumah-tangga/dekorasi,Kebutuhan Rumah,7:30,8:30,5:30,10:30,tkp-ext-dekorasi,30 7 * * *,tkp-tfm-dekorasi,30 8 * * *,tkp-ext-dekorasi-item,30 5 * * *,tkp-tfm-dekorasi-item,30 10 * * *
https://www.tokopedia.com/p/rumah-tangga/furniture,Lain-Lain,8:30,9:30,3:00,8:00,tkp-ext-furniture,30 8 * * *,tkp-tfm-furniture,30 9 * * *,tkp-ext-furniture-item,0 3 * * *,tkp-tfm-furniture-item,0 8 * * *
https://www.tokopedia.com/p/rumah-tangga/kamar-mandi,Laundry,9:00,10:00,3:30,8:30,tkp-ext-kamar-mandi,0 9 * * *,tkp-tfm-kamar-mandi,0 10 * * *,tkp-ext-kamar-mandi-item,30 3 * * *,tkp-tfm-kamar-mandi-item,30 8 * * *
https://www.tokopedia.com/p/rumah-tangga/kamar-tidur,Ruang Tamu & Keluarga,15:45,16:45,4:00,9:00,tkp-ext-kamar-tidur,45 15 * * *,tkp-tfm-kamar-tidur,45 16 * * *,tkp-ext-kamar-tidur-item,0 4 * * *,tkp-tfm-kamar-tidur-item,0 9 * * *
https://www.tokopedia.com/p/rumah-tangga/kebersihan,Taman,0:20,1:20,4:30,9:30,tkp-ext-kebersihan,20 0 * * *,tkp-tfm-kebersihan,20 1 * * *,tkp-ext-kebersihan-item,30 4 * * *,tkp-tfm-kebersihan-item,30 9 * * *
https://www.tokopedia.com/p/rumah-tangga/kebutuhan-rumah,Tempat Penyimpanan,0:50,1:50,5:00,10:00,tkp-ext-kebutuhan-rumah,50 0 * * *,tkp-tfm-kebutuhan-rumah,50 1 * * *,tkp-ext-kebutuhan-rumah-item,0 5 * * *,tkp-tfm-kebutuhan-rumah-item,0 10 * * *
https://www.tokopedia.com/p/rumah-tangga/lain-lain,Travel,1:20,2:20,5:30,10:30,tkp-ext-lain-lain,20 1 * * *,tkp-tfm-lain-lain,20 2 * * *,tkp-ext-lain-lain-item,30 5 * * *,tkp-tfm-lain-lain-item,30 10 * * *
https://www.tokopedia.com/p/rumah-tangga/laundry,Dokumen Perjalanan,4:30,5:30,6:00,11:00,tkp-ext-laundry,30 4 * * *,tkp-tfm-laundry,30 5 * * *,tkp-ext-laundry-item,0 6 * * *,tkp-tfm-laundry-item,0 11 * * *
https://www.tokopedia.com/p/rumah-tangga/ruang-tamu-keluarga,Paket Tur,12:00,13:00,6:30,11:30,tkp-ext-ruang-tamu-keluarga,0 12 * * *,tkp-tfm-ruang-tamu-keluarga,0 13 * * *,tkp-ext-ruang-tamu-keluarga-item,30 6 * * *,tkp-tfm-ruang-tamu-keluarga-item,30 11 * * *
